dataset_params.dim,dataset_params.n_samples,model.hidden_dims,model,seed,set,MSE,MAPE
10,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.9399833396678364,0.11714760030544
10,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.16903829443854101,0.05264560510168314
10,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.9622013785401451,0.12185493125126999
10,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.9949541880761242,0.11720413699196999
10,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.20514383702538794,0.05776224489013429
15,1000,[20|20|20|20|20],effn_w5_d320,999,val,3.4130979113666995,0.2019129422595
15,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.4819205661620005,0.18039121537
15,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.601619122718763,0.18423335415354286
15,1000,[20|20|20|20|20],effn_w5_d320,888,val,3.410718470730765,0.20192590497424998
15,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.481537649207,0.180546283125
15,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.606349474686062,0.1844925847841286
20,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.759984211982075,0.16920306717824002
20,5000,[40|40|40|40|40],effn_w5_d320,999,test,3.011586760879265,0.18057790132858
20,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8461509944673598,0.1739466289947543
20,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.755411339968211,0.169022201209606
20,5000,[40|40|40|40|40],effn_w5_d320,888,test,3.0073060952558452,0.1805540261453
20,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.8401617811011715,0.17372965280781427
11,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.332201458387716,0.19040069875555
11,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.42346473113923,0.199477716863
11,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.886400090859609,0.21038777157890573
11,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.331399897488,0.19035330864549999
11,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.410413271667,0.19885949496000005
11,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.8754694853823257,0.20994808626764283
6,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.6323015197161502,0.11085285112165999
6,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.6339825202997414,0.1132469553521
6,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.14186518384664298,0.05625211849349715
6,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.6448810505040315,0.11128623011438
6,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.6080484537411467,0.11138029387382
6,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.15144929494370182,0.059479968013953145
12,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.7781077023257,0.201209633407
12,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.837875944029,0.206271164992
12,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.795381897221913,0.19372398099857144
12,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.7763412714283,0.200823759858
12,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.8522561328324993,0.206302726532
12,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.813201336318594,0.19433075912742856
16,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.5708738286938253,0.17530021053699996
16,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.6196041093780003,0.18355707536700003
16,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.64739765597863,0.1792859764728143
16,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.583847019285818,0.1758075764128
16,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.6211288783363798,0.183726286797
16,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.645689237497617,0.17912938535389997
8,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.9619367675331,0.2358359745285
8,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.03114275600508,0.23729841630339993
8,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.841741665931614,0.23130937919104286
8,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.9455054527700497,0.235107359099
8,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.0147025559354006,0.236414298349
8,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.8436902434753986,0.23119792445620713
17,5000,[160|160|160|160|160],effn_w5_d320,999,val,2.035021372126545,0.15665995973055
17,5000,[160|160|160|160|160],effn_w5_d320,999,test,2.0887460945614538,0.15569334006652003
17,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.23107677437372448,0.053014895269057824
17,5000,[160|160|160|160|160],effn_w5_d320,888,val,2.270670730748793,0.16150495084186
17,5000,[160|160|160|160|160],effn_w5_d320,888,test,2.583045681095254,0.17407590370901999
17,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.8764044509280136,0.10071542446459172
8,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.931238805337461,0.23458309477314998
8,1000,[320|320|320|320|320],effn_w5_d320,999,test,3.0351627062782,0.23881283602199999
8,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.6828133882814122,0.2246479431592857
8,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.91291958169105,0.23340214668950002
8,1000,[320|320|320|320|320],effn_w5_d320,888,test,3.0032730689706,0.23719975610000002
8,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.682883530289361,0.22449620101414286
20,5000,[320|320|320|320|320],effn_w5_d320,999,val,2.4802295248842436,0.16456798916663
20,5000,[320|320|320|320|320],effn_w5_d320,999,test,2.3062034812582,0.1614319843354
20,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.34196538594128173,0.061044290246134295
20,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.9764808696568401,0.14101007484955
20,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.8632733004053479,0.13751442472612002
20,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.020780092024638885,0.015644381276252367
9,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.6060782902522632,0.21388427955501
9,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.3823826318582135,0.20459298340920798
9,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.131700451650896,0.19529282892944255
9,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.9210159247047467,0.223816022496063
9,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.8498330737875195,0.2195741514622
9,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.8298501069275193,0.22194744546761427
14,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.2877667605218908,0.12442931674909001
14,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.0832673940110666,0.11623715768788
14,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.02682542303649654,0.01908012420149274
14,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.3146395127541641,0.12535877708112
14,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.0357782401110105,0.11036462351201999
14,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.022618186014787253,0.017479323315070173
7,1000,[20|20|20|20|20],effn_w5_d320,999,val,3.4599199523017,0.2663340780885
7,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.07978456482,0.25557196935800003
7,1000,[20|20|20|20|20],effn_w5_d320,999,train,3.003038514989821,0.24118644727919855
7,1000,[20|20|20|20|20],effn_w5_d320,888,val,3.4641914369044615,0.2666616254935
7,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.0808944748207994,0.255400739397
7,1000,[20|20|20|20|20],effn_w5_d320,888,train,3.002057638751778,0.2412316493359
14,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.883037088928766,0.19796267538144802
14,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.375513997635436,0.1791886348063
14,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.1038579748656465,0.16501677226074
14,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.9850023220124116,0.19750970988321984
14,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.5035309830825763,0.1821015371138
14,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.713149051056284,0.18771649844629715
14,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.3405689810445,0.17069260759499996
14,1000,[80|80|80|80|80],effn_w5_d320,999,test,1.8480562511986562,0.1546699793339
14,1000,[80|80|80|80|80],effn_w5_d320,999,train,3.007304489933496,0.1986344363972143
14,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.34602486764775,0.17090772714900002
14,1000,[80|80|80|80|80],effn_w5_d320,888,test,1.8482810832211998,0.15507230375699999
14,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.9990883189347914,0.19843757535968573
1,1000,[40|40|40|40|40],effn_w5_d320,999,val,0.19672393163973761,0.2362510457423125
1,1000,[40|40|40|40|40],effn_w5_d320,999,test,0.14979989230677998,0.21931946518299994
1,1000,[40|40|40|40|40],effn_w5_d320,999,train,0.1889999875850574,0.2075147776631
1,1000,[40|40|40|40|40],effn_w5_d320,888,val,0.3106351088831675,0.28360038464750004
1,1000,[40|40|40|40|40],effn_w5_d320,888,test,0.261358557118917,0.28546016357099996
1,1000,[40|40|40|40|40],effn_w5_d320,888,train,0.2958312087494471,0.24911824750014286
6,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.79255024381325,0.253641796443
6,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.4386155760950006,0.28475970283999996
6,1000,[20|20|20|20|20],effn_w5_d320,999,train,3.200153299053652,0.27233152509657144
6,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.8044953158048997,0.2540079186802
6,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.445878677482,0.28464536074
6,1000,[20|20|20|20|20],effn_w5_d320,888,train,3.1883415514844446,0.2712200265811571
19,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.9234893266973232,0.14167892234513998
19,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.9445291711250152,0.14224915363217996
19,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.018265246549484686,0.014551767166701198
19,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.8773503238837095,0.13944887725407
19,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.9798181632184602,0.14329820489200001
19,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.029800751725617934,0.018859238345923717
1,5000,[20|20|20|20|20],effn_w5_d320,999,val,0.05277270468811284,0.12093524480184602
1,5000,[20|20|20|20|20],effn_w5_d320,999,test,0.0495970771073539,0.11734609605934
1,5000,[20|20|20|20|20],effn_w5_d320,999,train,0.0460135788002442,0.11706861358220828
1,5000,[20|20|20|20|20],effn_w5_d320,888,val,0.07558829707567107,0.17340767223824002
1,5000,[20|20|20|20|20],effn_w5_d320,888,test,0.0742373385935502,0.1733253078326
1,5000,[20|20|20|20|20],effn_w5_d320,888,train,0.07033876906141652,0.1678079673909292
20,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.6241679305366046,0.1637901476711
20,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.96453346601,0.18710347574300001
20,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.86751123703698,0.1735617047977143
20,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.6344302402392272,0.16406101176015
20,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.9541925547419994,0.18698506013499996
20,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.863892464367443,0.17344971124477143
4,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.35125740167345665,0.10133800683740099
4,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.4059365372026948,0.10891098814494
4,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.19688817260918645,0.077406417678864
4,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.35765970592656116,0.10225349655011999
4,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.40254341429624374,0.10782722896444
4,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.20001623625640266,0.07764370140870314
13,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.8153975649297127,0.19438917724646002
13,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.7465644108212937,0.19315753593062
13,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8683973830027067,0.19767973726642
13,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.8127821430964115,0.19434828743107999
13,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.73353464187952,0.1928551733018
13,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.8785252989807373,0.19807172141892002
4,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.3883633400784031,0.10782498126825
4,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.4520416738518378,0.11482530906257998
4,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.2529050527592782,0.08703248885892428
4,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.3972844019135102,0.107567715896091
4,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.426067002805308,0.11043669593779999
4,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.25673861753637556,0.087904989454876
5,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.6850198806695,0.26134382247250004
5,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.6700318831527,0.25696478921199994
5,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.8503985069572315,0.27262555640772856
5,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.689699025277,0.262110508865
5,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.6625881339790003,0.25662142729799997
5,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.858498886143676,0.2730673230571428
9,5000,[80|80|80|80|80],effn_w5_d320,999,val,1.1780663725111646,0.13565372608965
9,5000,[80|80|80|80|80],effn_w5_d320,999,test,1.1504347156337325,0.13167826261249002
9,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.3701095515754926,0.07981727235958799
9,5000,[80|80|80|80|80],effn_w5_d320,888,val,1.2660630413676572,0.14006793388797
9,5000,[80|80|80|80|80],effn_w5_d320,888,test,1.154569206379038,0.13207854381952
9,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.32361060178160994,0.07480593704363858
8,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.94844989708885,0.23547987788550004
8,1000,[80|80|80|80|80],effn_w5_d320,999,test,3.0213927449085407,0.2368289196857
8,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.840346987161965,0.23134906897752858
8,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.95019443632415,0.23505420906600002
8,1000,[80|80|80|80|80],effn_w5_d320,888,test,3.024073263941354,0.2360482122516
8,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.830989924273675,0.2306119174354
18,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.758192233823305,0.182303015854025
18,1000,[80|80|80|80|80],effn_w5_d320,999,test,3.4176681078480002,0.20150297494999997
18,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.974165407774264,0.18748713978814285
18,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.7577711071991904,0.1821421982955
18,1000,[80|80|80|80|80],effn_w5_d320,888,test,3.4266368390900004,0.20166120645999996
18,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.964895125386872,0.18716428635514287
8,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.8591620603715612,0.11643293369015
8,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.823612742087714,0.1151355914865
8,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.17145417419184877,0.057966363023374406
8,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.8583461642645127,0.11364722747272
8,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.7309961690199391,0.10729440743628998
8,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.20154819475224084,0.06264568734644743
11,5000,[80|80|80|80|80],effn_w5_d320,999,val,1.431090607843811,0.1455857666393
11,5000,[80|80|80|80|80],effn_w5_d320,999,test,1.4857897598731828,0.14339957506612
11,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.4404783691009465,0.083132189492378
11,5000,[80|80|80|80|80],effn_w5_d320,888,val,1.5787135861455954,0.14864445741264
11,5000,[80|80|80|80|80],effn_w5_d320,888,test,1.58641764473364,0.14477964976500002
11,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.5357488188207958,0.08936944384161086
12,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.7354094638924553,0.19759936649999502
12,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.909699317768137,0.20582761303203
12,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.8058210646679145,0.20161817671752286
12,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.733929413351589,0.19752006385159002
12,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.909965551071602,0.205921510188167
12,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.8084597056521683,0.20170205382931428
13,5000,[80|80|80|80|80],effn_w5_d320,999,val,1.832821843410306,0.15540016288959999
13,5000,[80|80|80|80|80],effn_w5_d320,999,test,1.589072027610005,0.14675916483833998
13,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.4310203352012689,0.07731663959164602
13,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.261554776040368,0.17456023908528
13,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.0300371321417976,0.16796956346334
13,5000,[80|80|80|80|80],effn_w5_d320,888,train,1.0337640439812035,0.119719971402654
8,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.9567054406762,0.23563533350550003
8,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.0482273131524438,0.23788134955339998
8,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.830476102596564,0.23091274990490002
8,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.9541951330210448,0.23540351328050002
8,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.025830326765326,0.23687168769430006
8,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.8505428098250722,0.23155453145084287
5,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.4920084573500934,0.10713127090966
5,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.5518850999151477,0.10875814807052
5,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.15952277597274822,0.06363520935197457
5,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.48439907862320825,0.10640893636916102
5,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.5279847862059286,0.10565974577303999
5,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.17206728722730738,0.06590460020927943
4,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.7724572328901593,0.29682261199884996
4,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.50326450770633,0.328422512152
4,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.809010963532843,0.2965525944168571
4,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.777347022545375,0.296884375097
4,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.527869257825541,0.32988516727699996
4,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.815475852951057,0.2969939431618571
14,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.9925751076673732,0.19761523430905
14,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.5015569845242456,0.18119199942060002
14,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.765542511090466,0.18936101858337714
14,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.993366780691353,0.1976534081509
14,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.506478071285175,0.18134100901382
14,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.7656707934142637,0.18933556735453289
11,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.8062049961236073,0.20849706596429002
11,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.98328958940053,0.21006779554538
11,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.7158587191350785,0.20065809401666287
11,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.8044418745948465,0.21041477324035
11,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.991239823371872,0.21262870333652
11,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.7890952867494665,0.2049721526093366
19,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.5511239706506,0.166793919183
19,1000,[320|320|320|320|320],effn_w5_d320,999,test,3.123041053674301,0.19083444706000005
19,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.359903856947139,0.16527980967665715
19,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.5415773643537,0.166471934157
19,1000,[320|320|320|320|320],effn_w5_d320,888,test,3.127545227484559,0.1912394305716
19,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.3586763415747662,0.1652802017808
11,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.3344286155407996,0.19062033553300003
11,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.4037444319119996,0.19896717875000003
11,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.8561023244180057,0.20920429756267145
11,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.336629027217015,0.1908016766442
11,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.4025702453060003,0.19865958289000002
11,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.85931904685557,0.20934004303385717
19,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.54852377302785,0.16675242591500003
19,1000,[160|160|160|160|160],effn_w5_d320,999,test,3.1237970474432593,0.19109809540649997
19,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.3673887798822775,0.1656852276847
19,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.54431889112445,0.16661815217399997
19,1000,[160|160|160|160|160],effn_w5_d320,888,test,3.1363397789578,0.19174026663600002
19,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.3604646840690418,0.16538048909985714
19,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.550983067020265,0.16678581630220002
19,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.125351056419278,0.1912322075546
19,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.3900082282869684,0.166518560309
19,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.55645184934549,0.16693855408400002
19,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.124434349646,0.191354698335
19,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.3886469610743286,0.1664450934391857
5,5000,[20|20|20|20|20],effn_w5_d320,999,val,1.0144880834697192,0.16513198017084
5,5000,[20|20|20|20|20],effn_w5_d320,999,test,1.1373496530109608,0.16613300594185998
5,5000,[20|20|20|20|20],effn_w5_d320,999,train,0.8152526500990547,0.14493532688200947
5,5000,[20|20|20|20|20],effn_w5_d320,888,val,0.8817835108293104,0.154519358808107
5,5000,[20|20|20|20|20],effn_w5_d320,888,test,1.1345329762798082,0.1635318717560822
5,5000,[20|20|20|20|20],effn_w5_d320,888,train,0.6908811330459921,0.13411048904808284
2,1000,[160|160|160|160|160],effn_w5_d320,999,val,0.3248174345359148,0.14085330648402
2,1000,[160|160|160|160|160],effn_w5_d320,999,test,0.14286392867074016,0.11602641689830002
2,1000,[160|160|160|160|160],effn_w5_d320,999,train,0.22942322925856218,0.13457827512894288
2,1000,[160|160|160|160|160],effn_w5_d320,888,val,0.342191969423257,0.14161754148035
2,1000,[160|160|160|160|160],effn_w5_d320,888,test,0.13489540969648997,0.11670340333699998
2,1000,[160|160|160|160|160],effn_w5_d320,888,train,0.23290720410612287,0.13556730022085714
18,5000,[160|160|160|160|160],effn_w5_d320,999,val,2.9101379585617733,0.180787023964593
18,5000,[160|160|160|160|160],effn_w5_d320,999,test,2.7075943065349364,0.17397433379276
18,5000,[160|160|160|160|160],effn_w5_d320,999,train,2.7576992243299454,0.17753064159828286
18,5000,[160|160|160|160|160],effn_w5_d320,888,val,2.915127177491725,0.18098756821926
18,5000,[160|160|160|160|160],effn_w5_d320,888,test,2.719018714243148,0.17428022138462002
18,5000,[160|160|160|160|160],effn_w5_d320,888,train,2.774751934705203,0.17806452870798856
20,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.6290693175904947,0.1639820574246
20,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.96812662934,0.18730711623600002
20,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.878460607426593,0.1739279029817
20,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.630860086100675,0.1640837494355
20,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.9788204681369996,0.18780874788000002
20,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.8736435100941917,0.1737519817573
1,5000,[40|40|40|40|40],effn_w5_d320,999,val,0.025726552348385875,0.087947231634397
1,5000,[40|40|40|40|40],effn_w5_d320,999,test,0.021781055664367305,0.08003662282653
1,5000,[40|40|40|40|40],effn_w5_d320,999,train,0.020553066154733592,0.08077642691145485
1,5000,[40|40|40|40|40],effn_w5_d320,888,val,0.03250149262934169,0.099243703909543
1,5000,[40|40|40|40|40],effn_w5_d320,888,test,0.0295687087716295,0.09680039884524001
1,5000,[40|40|40|40|40],effn_w5_d320,888,train,0.02862134591098173,0.09470652970676542
4,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.090072701247473,0.26047783104739997
4,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.689639829359,0.286038101825
4,1000,[320|320|320|320|320],effn_w5_d320,999,train,1.8412684589050214,0.24317967047652855
4,1000,[320|320|320|320|320],effn_w5_d320,888,val,1.09103724671505,0.1932453436195
4,1000,[320|320|320|320|320],effn_w5_d320,888,test,1.6465148531759999,0.22267103327100002
4,1000,[320|320|320|320|320],effn_w5_d320,888,train,0.7622197484743553,0.16238234550042857
18,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.7503819093357946,0.18196688932020003
18,1000,[320|320|320|320|320],effn_w5_d320,999,test,3.41842527621,0.20124270614
18,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.953172276848146,0.1867342279513428
18,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.7466490821945615,0.18183735475975
18,1000,[320|320|320|320|320],effn_w5_d320,888,test,3.40844752867,0.20126587613499997
18,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.934068289033706,0.18622384304235717
6,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.790964388145887,0.2535628446371
6,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.4290452827360007,0.28421119645000004
6,1000,[40|40|40|40|40],effn_w5_d320,999,train,3.1824356311077757,0.27106306448024287
6,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.8053390676637098,0.25413142920505005
6,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.4248748358128993,0.284204198027
6,1000,[40|40|40|40|40],effn_w5_d320,888,train,3.1912126147427857,0.27177750205914286
